Match ID,Round,Status,Start Timestamp,Home Team,Away Team,Home Score,Away Score,Final Result Only,Has XG Data,Slug
12436610,32,Not started,1744457400,Manchester City,Crystal Palace,N/A,N/A,False,N/A,manchester-city-crystal-palace
12436607,32,Not started,1744466400,Brighton & Hove Albion,Leicester City,N/A,N/A,False,N/A,leicester-city-brighton-and-hove-albion
12436613,32,Not started,1744466400,Nottingham Forest,Everton,N/A,N/A,False,N/A,everton-nottingham-forest
12436614,32,Not started,1744466400,Southampton,Aston Villa,N/A,N/A,False,N/A,southampton-aston-villa
12436608,32,Not started,1744475400,Arsenal,Brentford,N/A,N/A,False,N/A,brentford-arsenal
12436609,32,Not started,1744549200,Chelsea,Ipswich Town,N/A,N/A,False,N/A,chelsea-ipswich-town
12436612,32,Not started,1744549200,Liverpool,West Ham United,N/A,N/A,False,N/A,liverpool-west-ham-united
12436617,32,Not started,1744549200,Wolverhampton,Tottenham Hotspur,N/A,N/A,False,N/A,tottenham-hotspur-wolverhampton
12436611,32,Not started,1744558200,Newcastle United,Manchester United,N/A,N/A,False,N/A,newcastle-united-manchester-united
13560222,32,Not started,1744657200,Bournemouth,Fulham,N/A,N/A,False,N/A,bournemouth-fulham
