Match ID,Round,Status,Start Timestamp,Home Team,Away Team,Home Score,Away Score,Final Result Only,Has XG Data,Slug
12436553,35,Not started,1746271800,Aston Villa,Fulham,N/A,N/A,False,N/A,fulham-aston-villa
12436560,35,Not started,1746280800,Brentford,Manchester United,N/A,N/A,False,N/A,brentford-manchester-united
12436561,35,Not started,1746280800,Crystal Palace,Nottingham Forest,N/A,N/A,False,N/A,nottingham-forest-crystal-palace
12436572,35,Not started,1746280800,Everton,Ipswich Town,N/A,N/A,False,N/A,everton-ipswich-town
12436571,35,Not started,1746280800,Leicester City,Southampton,N/A,N/A,False,N/A,southampton-leicester-city
12436562,35,Not started,1746280800,Manchester City,Wolverhampton,N/A,N/A,False,N/A,manchester-city-wolverhampton
12436565,35,Not started,1746280800,West Ham United,Tottenham Hotspur,N/A,N/A,False,N/A,west-ham-united-tottenham-hotspur
12436543,35,Not started,1746289800,Arsenal,Bournemouth,N/A,N/A,False,N/A,bournemouth-arsenal
12436567,35,Not started,1746363600,Brighton & Hove Albion,Newcastle United,N/A,N/A,False,N/A,newcastle-united-brighton-and-hove-albion
12436563,35,Not started,1746372600,Chelsea,Liverpool,N/A,N/A,False,N/A,liverpool-chelsea
