Match ID,Team,Player ID,Player Name,Position,Jersey Number,Height,Country,Date of Birth,Substitute,Total Pass,Accurate Pass,Rating,AverageX,AverageY
12437014,Home,232422,Kepa Arrizabalaga,G,13,188,Spain,781142400,False,32,20,6.5,Unknown,Unknown
12437014,Home,548188,Lewis Cook,M,4,175,England,854928000,False,48,38,7,Unknown,Unknown
12437014,Home,1023567,Illia Zabarnyi,D,27,189,Ukraine,1030838400,False,50,37,6.7,Unknown,Unknown
12437014,Home,1176744,Dean Huijsen,D,2,195,Spain,1113436800,False,55,47,7,Unknown,Unknown
12437014,Home,1097425,Miloš Kerkez,D,3,180,Hungary,1068163200,False,36,29,7.5,Unknown,Unknown
12437014,Home,322391,Ryan Christie,M,10,178,Scotland,793411200,False,44,37,6.7,Unknown,Unknown
12437014,Home,800419,Tyler Adams,M,12,175,USA,918950400,False,55,45,6.8,Unknown,Unknown
12437014,Home,895576,Marcus Tavernier,M,16,178,England,922060800,False,54,41,7.2,Unknown,Unknown
12437014,Home,851596,Justin Kluivert,M,19,171,Netherlands,925862400,False,40,34,7,Unknown,Unknown
12437014,Home,934354,Antoine Semenyo,M,24,178,Ghana,947203200,False,27,23,6.7,Unknown,Unknown
12437014,Home,998490,Evanilson,F,9,181,Brazil,939168000,False,16,14,7,Unknown,Unknown
12437014,Home,836070,Luis Sinisterra,F,17,176,Colombia,929577600,True,7,7,6.9,Unknown,Unknown
12437014,Home,1156586,James Hill,D,23,184,England,1010620800,True,10,10,6.6,Unknown,Unknown
12437014,Home,855731,David Brooks,F,7,173,Wales,868320000,True,10,9,6.5,Unknown,Unknown
12437014,Home,1106451,Dango Ouattara,F,11,177,Burkina Faso,1013385600,True,2,1,6.6,Unknown,Unknown
12437014,Home,1096136,Daniel Jebbison,F,21,190,Canada,1057881600,True,2,1,6.5,Unknown,Unknown
12437014,Home,991001,Will Dennis,G,40,188,England,963187200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437014,Home,1201520,Julio Soler,D,20,175,Argentina,1108512000,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437014,Home,1104986,Alex Scott,M,8,178,England,1061596800,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437014,Home,2007889,Ben Winterburn,M,47,Unknown,England,1094256000,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437014,Away,171919,Mark Flekken,G,1,194,Netherlands,739929600,False,39,20,7.5,Unknown,Unknown
12437014,Away,576384,Kristoffer Ajer,D,20,196,Norway,892771200,False,18,15,7.1,Unknown,Unknown
12437014,Away,958916,Nathan Collins,D,22,193,Ireland,988588800,False,20,17,7.1,Unknown,Unknown
12437014,Away,855864,Ethan Pinnock,D,5,194,Jamaica,738633600,False,32,23,6.9,Unknown,Unknown
12437014,Away,972421,Keane Lewis-Potter,F,23,170,England,982800000,False,32,25,7.3,Unknown,Unknown
12437014,Away,135256,Christian Nørgaard,M,6,185,Denmark,763257600,False,47,36,8.2,Unknown,Unknown
12437014,Away,814873,Vitaly Janelt,M,27,184,Germany,894758400,False,40,30,6.4,Unknown,Unknown
12437014,Away,927083,Bryan Mbeumo,F,19,173,Cameroon,933984000,False,18,10,7.4,Unknown,Unknown
12437014,Away,907072,Mikkel Damsgaard,M,24,180,Denmark,962582400,False,38,28,7,Unknown,Unknown
12437014,Away,1006387,Kevin Schade,F,7,183,Germany,1006819200,False,23,9,6.5,Unknown,Unknown
12437014,Away,805123,Yoane Wissa,F,11,176,DR Congo,841708800,False,19,14,7.5,Unknown,Unknown
12437014,Away,924378,Sepp van den Berg,D,4,192,Netherlands,1008806400,True,8,6,6.9,Unknown,Unknown
12437014,Away,1031258,Yehor Yarmolyuk,M,18,180,Ukraine,1078099200,True,8,8,6.3,Unknown,Unknown
12437014,Away,137774,Ben Mee,D,16,180,England,622339200,True,Unknown,Unknown,6.3,Unknown,Unknown
12437014,Away,1518589,Yunus Konak,M,26,181,Türkiye,1136851200,True,8,6,6.6,Unknown,Unknown
12437014,Away,1005959,Hákon Rafn Valdimarsson,G,12,195,Iceland,1002931200,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437014,Away,1185061,Kim Ji-Soo,D,36,192,South Korea,1103846400,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437014,Away,1470532,Benjamin Fredrick,D,44,169,Nigeria,1117238400,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437014,Away,907500,Edmond-Paris Maghoma,M,32,178,England,989280000,True,Unknown,Unknown,Unknown,Unknown,Unknown
12437014,Away,1470048,Iwan Morgan,F,40,Unknown,Wales,1138492800,True,Unknown,Unknown,Unknown,Unknown,Unknown
